?item	?itemLabel	?coordLabel
<http://www.wikidata.org/entity/Q34379177>	"Urania Filmbuhne"@de	"Point(9.99102 53.5573)"
<http://www.wikidata.org/entity/Q85626909>	"Uwe"@de	"Point(9.788333333 53.559166666)"
<http://www.wikidata.org/entity/Q61858340>	"Vahrendorf Forst (Haake), Heimfeld, Eissendorf und Marmstorf"@de	"Point(9.922972222 53.442827777)"
<http://www.wikidata.org/entity/Q42231504>	"Vattenfall-Gebäude"@de	"Point(10.024722222 53.607777777)"
<http://www.wikidata.org/entity/Q1503289>	"Veddel"@de	"Point(10.022065 53.528725)"
<http://www.wikidata.org/entity/Q1583>	"Veddel"@de	"Point(10.033333333 53.516666666)"
<http://www.wikidata.org/entity/Q18008791>	"Veddelkanal"@de	"Point(9.98717 53.5245)"
<http://www.wikidata.org/entity/Q113404581>	"Verbindungsobjekte"@de	"Point(10.12992 53.62044)"
<http://www.wikidata.org/entity/Q18008807>	"Veringkanal"@de	"Point(9.98365 53.512)"
<http://www.wikidata.org/entity/Q11877023>	"Verkehrsstation Hamburg Elbbrücken"@de	"Point(10.0245 53.5345)"
<http://www.wikidata.org/entity/Q19310793>	"Verlagsgebäude Gruner + Jahr"@de	"Point(9.979362 53.54528)"
<http://www.wikidata.org/entity/Q62665920>	"Versöhnungskirche (Hamburg-Eilbek)"@de	"Point(10.04767 53.572542)"
<http://www.wikidata.org/entity/Q59586475>	"Verteidigungsbezirkskommando 10"@de	"Point(9.828055555 53.575)"
<http://www.wikidata.org/entity/Q2520447>	"Verwaltungsgericht Hamburg"@de	"Point(10.02166667 53.55722222)"
<http://www.wikidata.org/entity/Q20109111>	"Vielohgraben"@de	"Point(9.932972222 53.632213888)"
<http://www.wikidata.org/entity/Q20109111>	"Vielohgraben"@de	"Point(9.935847222 53.640211111)"
<http://www.wikidata.org/entity/Q2523275>	"Vielohmoor"@de	"Point(9.932281 53.636131)"
<http://www.wikidata.org/entity/Q23454572>	"Vier Männer auf Bojen"@de	"Point(10.014274 53.563186)"
<http://www.wikidata.org/entity/Q885045>	"Vierlande"@de	"Point(10.21666667 53.43333333)"
<http://www.wikidata.org/entity/Q114364782>	"Vierzigstücken"@de	"Point(9.8340402 53.5085828)"
<http://www.wikidata.org/entity/Q98590348>	"Viktoria-Kaserne"@de	"Point(9.94437 53.55875)"
<http://www.wikidata.org/entity/Q97058829>	"Villa Jako"@de	"Point(9.80346 53.5614)"
<http://www.wikidata.org/entity/Q23893321>	"Villa Kaltehofe"@de	"Point(10.0525 53.524444444)"
<http://www.wikidata.org/entity/Q1750734>	"Villa Kunterbunt"@de	"Point(10.0034 53.5855)"
<http://www.wikidata.org/entity/Q55686984>	"Villa Magdalena K."@de	"Point(9.96 53.559166666)"
<http://www.wikidata.org/entity/Q82293652>	"Villa Ohlendorff"@de	"Point(10.042204 53.556951)"
<http://www.wikidata.org/entity/Q62056757>	"Villa Rücker"@de	"Point(10.065986 53.553656)"
<http://www.wikidata.org/entity/Q96238262>	"Villa Süchting"@de	"Point(9.992361111 53.569027777)"
<http://www.wikidata.org/entity/Q109877868>	"Villa Troplowitz"@de	"Point(10.00003 53.58082)"
<http://www.wikidata.org/entity/Q15133960>	"Villa de Freitas"@de	"Point(9.883379 53.546021)"
<http://www.wikidata.org/entity/Q105170728>	"Virchowstraße 50"@de	"Point(9.94798 53.55289)"
<http://www.wikidata.org/entity/Q105103286>	"Virchowstraße 80"@de	"Point(9.94868 53.55536)"
<http://www.wikidata.org/entity/Q1831>	"Volksdorf"@de	"Point(10.184166666 53.649722222)"
<http://www.wikidata.org/entity/Q1971406>	"Volksdorfer Teichwiesen"@de	"Point(10.152397 53.6521)"
<http://www.wikidata.org/entity/Q1502427>	"Volksdorfer Wald"@de	"Point(10.16527778 53.64027778)"
<http://www.wikidata.org/entity/Q108016910>	"Volkshochschule Hamburg-Ost"@de	"Point(10.1198 53.6072)"
<http://www.wikidata.org/entity/Q105847196>	"Volkshochschule Leuschnerstraße"@de	"Point(10.20756 53.49749)"
<http://www.wikidata.org/entity/Q60747679>	"Volksoper Hamburg"@de	"Point(9.96842 53.5503)"
<http://www.wikidata.org/entity/Q150933>	"Volksparkstadion"@de	"Point(9.898611 53.586944)"
<http://www.wikidata.org/entity/Q1626887>	"Volksschule Seilerstraße"@de	"Point(9.96362 53.55026)"
<http://www.wikidata.org/entity/Q26791740>	"Von Dratelnscher Park"@de	"Point(10.080768 53.551536)"
<http://www.wikidata.org/entity/Q11955004>	"Vorhorngraben"@de	"Point(9.880463888 53.594586111)"
<http://www.wikidata.org/entity/Q21036824>	"Wacholderpark"@de	"Point(10.02472222 53.63158333)"
<http://www.wikidata.org/entity/Q2541225>	"Walddörfer"@de	"Point(10.14055556 53.65638889)"
<http://www.wikidata.org/entity/Q1361180>	"Walddörfer-Gymnasium"@de	"Point(10.17444444 53.65222222)"
<http://www.wikidata.org/entity/Q107445411>	"Waldpark Marienhöhe"@de	"Point(9.795789 53.57292)"
<http://www.wikidata.org/entity/Q1586>	"Waltershof"@de	"Point(9.900680555 53.527888888)"
<http://www.wikidata.org/entity/Q63434092>	"Waltershofer Hafen"@de	"Point(9.912421 53.532005)"
<http://www.wikidata.org/entity/Q13583396>	"Walther-Werke"@de	"Point(10.23088889 53.42592611)"
<http://www.wikidata.org/entity/Q1683402>	"Wandesburg"@de	"Point(10.069495 53.570543)"
<http://www.wikidata.org/entity/Q15853617>	"Wandrahm"@de	"Point(9.998371 53.545726)"
<http://www.wikidata.org/entity/Q96375991>	"Wandrahmsfleet"@de	"Point(9.998353 53.545417)"
<http://www.wikidata.org/entity/Q1833>	"Wandsbek"@de	"Point(10.084261111 53.582033333)"
<http://www.wikidata.org/entity/Q15853621>	"Wandsbek Quarree"@de	"Point(10.06654 53.572658)"
<http://www.wikidata.org/entity/Q108284931>	"Wandsbeker Chaussee"@de	"Point(10.05809 53.56994)"
<http://www.wikidata.org/entity/Q108285186>	"Wandsbeker Chaussee"@de	"Point(10.06019 53.56941)"
<http://www.wikidata.org/entity/Q61858650>	"Wandsbeker Geest"@de	"Point(10.132355555 53.640388888)"
<http://www.wikidata.org/entity/Q2548173>	"Wandsbeker Gehölz"@de	"Point(10.08916667 53.56777778)"
<http://www.wikidata.org/entity/Q2548180>	"Wandsbeker Marktplatz"@de	"Point(10.06666667 53.5725)"
<http://www.wikidata.org/entity/Q316450>	"Wandse"@de	"Point(10.01637697 53.56545838)"
<http://www.wikidata.org/entity/Q110411202>	"Wartenau 15"@de	"Point(10.03295 53.5651)"
<http://www.wikidata.org/entity/Q113502826>	"Warwisch"@de	"Point(10.1209 53.42681)"
<http://www.wikidata.org/entity/Q2550307>	"Waseberg"@de	"Point(9.79583333 53.56222222)"
<http://www.wikidata.org/entity/Q76633490>	"WasserForum"@de	"Point(10.043794 53.538226)"
<http://www.wikidata.org/entity/Q1669916>	"Wasserburg Wilhelmsburg"@de	"Point(10.01995 53.47811667)"
<http://www.wikidata.org/entity/Q76307621>	"Wasserorgel"@de	"Point(9.9807755 53.5619864)"
<http://www.wikidata.org/entity/Q110756688>	"Wasserrettungszentrum Außenalster"@de	"Point(10.00148 53.5676)"
<http://www.wikidata.org/entity/Q76307605>	"Wassertreppe"@de	"Point(9.979504 53.5565102)"
<http://www.wikidata.org/entity/Q2551784>	"Wasserturm Groß Sand"@de	"Point(9.98505556 53.50344444)"
<http://www.wikidata.org/entity/Q2551782>	"Wasserturm Hamburg-Barmbek"@de	"Point(10.039269 53.603797)"
<http://www.wikidata.org/entity/Q600946>	"Wasserturm Hamburg-Bergedorf"@de	"Point(10.22852778 53.49219444)"
<http://www.wikidata.org/entity/Q999939>	"Wasserturm Hamburg-Lokstedt"@de	"Point(9.96852778 53.59272222)"
<http://www.wikidata.org/entity/Q2551785>	"Wasserturm Hamburg-Ochsenzoll"@de	"Point(10.01097222 53.67247222)"
<http://www.wikidata.org/entity/Q2551788>	"Wasserturm Hamburg-Rothenburgsort"@de	"Point(10.04183333 53.53194444)"
<http://www.wikidata.org/entity/Q1805180>	"Wasserturm Hamburg-Stellingen"@de	"Point(9.93855556 53.58555556)"
<http://www.wikidata.org/entity/Q2551790>	"Wasserturm Hamburg-Winterhude"@de	"Point(10.00888889 53.59722222)"
<http://www.wikidata.org/entity/Q2551829>	"Wasserturm Ohlsdorfer Friedhof"@de	"Point(10.04988889 53.61977778)"
<http://www.wikidata.org/entity/Q58003517>	"Wattwanderweg Neuwerk–Scharhörn"@de	"Point(8.4605 53.9327)"
<http://www.wikidata.org/entity/Q58003503>	"Wattwanderweg Sahlenburg–Neuwerk"@de	"Point(8.5506 53.8975)"
<http://www.wikidata.org/entity/Q2552774>	"Wattyhaus"@de	"Point(9.99866667 53.55)"
<http://www.wikidata.org/entity/Q145374>	"Wedeler Au"@de	"Point(9.67111111 53.57611111)"
<http://www.wikidata.org/entity/Q96876132>	"Wegenkampgraben"@de	"Point(9.925833333 53.600277777)"
<http://www.wikidata.org/entity/Q108876722>	"Wehlbrook"@de	"Point(10.17314 53.60086)"
<http://www.wikidata.org/entity/Q79788650>	"Weibliche Gestalt"@de	"Point(9.9785595 53.5632736)"
<http://www.wikidata.org/entity/Q79833400>	"Weiblicher Akt"@de	"Point(9.8863674 53.5992159)"
<http://www.wikidata.org/entity/Q79834008>	"Weiblicher Engel"@de	"Point(9.9916726 53.5476053)"
<http://www.wikidata.org/entity/Q15134723>	"Weißes Haus von Nienstedten"@de	"Point(9.856119 53.548232)"
<http://www.wikidata.org/entity/Q1836>	"Wellingsbüttel"@de	"Point(10.0798 53.64104)"
<http://www.wikidata.org/entity/Q11955130>	"Wellingsbüttler Grenzgraben"@de	"Point(10.1191 53.6323)"
<http://www.wikidata.org/entity/Q2559657>	"Wensenbalken"@de	"Point(10.149444 53.671944)"
<http://www.wikidata.org/entity/Q1431799>	"Werk- und Zuchthaus"@de	"Point(9.996748 53.552305)"
<http://www.wikidata.org/entity/Q19311513>	"Werner-von-Melle-Büste"@de	"Point(9.988156 53.562841)"
<http://www.wikidata.org/entity/Q33129829>	"Weser-Elbe-Wattfahrwasser"@de	"Point(8.466666666 53.883333333)"
<http://www.wikidata.org/entity/Q98771749>	"Wesselhoeftpark"@de	"Point(9.859112 53.550489)"
<http://www.wikidata.org/entity/Q98708536>	"Westerpark"@de	"Point(9.859738 53.554617)"
<http://www.wikidata.org/entity/Q11955142>	"Westerrodegraben"@de	"Point(9.994619 53.648478)"
<http://www.wikidata.org/entity/Q11955142>	"Westerrodegraben"@de	"Point(10.006378 53.6375)"
<http://www.wikidata.org/entity/Q104223857>	"Westerschule Finkenwerder"@de	"Point(9.86318 53.5285)"
<http://www.wikidata.org/entity/Q1971431>	"Westerweiden"@de	"Point(9.83888889 53.52361111)"
<http://www.wikidata.org/entity/Q11955143>	"Westlicher Bahnhofskanal"@de	"Point(9.98561 53.46507)"
<http://www.wikidata.org/entity/Q113720262>	"Wevelsbek"@de	"Point(9.975458 53.578069)"
<http://www.wikidata.org/entity/Q2567421>	"Wichern-Schule"@de	"Point(10.06972222 53.555)"
<http://www.wikidata.org/entity/Q100322444>	"Wiemeldorfer Moorgraben"@de	"Point(9.898487 53.635557)"
<http://www.wikidata.org/entity/Q29479402>	"Wiesendammbrücke"@de	"Point(10.020321 53.589349)"
<http://www.wikidata.org/entity/Q18577776>	"Wikipedia:Kontor Hamburg"@de	"Point(9.97995 53.547611111)"
<http://www.wikidata.org/entity/Q1591849>	"Wilhelm-Gymnasium"@de	"Point(9.99686111 53.57403056)"
<http://www.wikidata.org/entity/Q1068>	"Wilhelmsburg"@de	"Point(10.011111111 53.495)"
<http://www.wikidata.org/entity/Q59084457>	"Wilhelmsburger Brücke"@de	"Point(10.01498 53.52205)"
<http://www.wikidata.org/entity/Q11955158>	"Wilhelmsburger Dove Elbe"@de	"Point(10.004559 53.51434)"
<http://www.wikidata.org/entity/Q11955158>	"Wilhelmsburger Dove Elbe"@de	"Point(10.009144 53.513292)"
<http://www.wikidata.org/entity/Q11955158>	"Wilhelmsburger Dove Elbe"@de	"Point(10.038714 53.501578)"
<http://www.wikidata.org/entity/Q11955158>	"Wilhelmsburger Dove Elbe"@de	"Point(10.05373 53.503256)"
<http://www.wikidata.org/entity/Q61858659>	"Wilhelmsburger Elbinsel"@de	"Point(10.041677777 53.483908333)"
<http://www.wikidata.org/entity/Q26250821>	"Wilhelmsburger Inselpark"@de	"Point(10.002202 53.494746)"
<http://www.wikidata.org/entity/Q15854588>	"Wilhelmsburger Krankenhaus Groß-Sand"@de	"Point(9.986061 53.5047106)"
<http://www.wikidata.org/entity/Q26821645>	"Wilhelmsburger Rathauspark"@de	"Point(9.996637 53.498287)"
<http://www.wikidata.org/entity/Q48757027>	"Wilhelmsburger Rathausviertel"@de	"Point(10.002222222 53.500555555)"
<http://www.wikidata.org/entity/Q96375006>	"Willy-Brandt-Straße 47 (Hamburg)"@de	"Point(9.996292 53.547196)"
<http://www.wikidata.org/entity/Q3537>	"Wilstorf"@de	"Point(9.98416667 53.44361111)"
<http://www.wikidata.org/entity/Q24248553>	"Windmühle Johanna"@de	"Point(10.023203 53.499777)"
<http://www.wikidata.org/entity/Q1148>	"Winterhude"@de	"Point(10.0 53.6)"
<http://www.wikidata.org/entity/Q1277624>	"Wittenbergen"@de	"Point(9.75534167 53.56609444)"
<http://www.wikidata.org/entity/Q1971441>	"Wittenbergen"@de	"Point(9.750555555 53.567777777)"
<http://www.wikidata.org/entity/Q1385238>	"Wittmoor"@de	"Point(10.07 53.7017)"
<http://www.wikidata.org/entity/Q34919731>	"Wittmoor"@de	"Point(10.069169444 53.698911111)"
<http://www.wikidata.org/entity/Q60668394>	"Wittmoor"@de	"Point(10.0810725 53.7071871)"
<http://www.wikidata.org/entity/Q60666135>	"Wittmoor (HH)"@de	"Point(10.071333 53.696458)"
<http://www.wikidata.org/entity/Q62592551>	"Wohldorf-Ohlstedt"@de	"Point(10.158168 53.706206)"
<http://www.wikidata.org/entity/Q1837>	"Wohldorf-Ohlstedt"@de	"Point(10.13117 53.69282)"
<http://www.wikidata.org/entity/Q61858651>	"Wohldorf/Ohlstedt"@de	"Point(10.132997222 53.702422222)"
<http://www.wikidata.org/entity/Q11955183>	"Wohldorfer Wald"@de	"Point(10.147107 53.705338)"
<http://www.wikidata.org/entity/Q61019864>	"Wohldorfer Wald"@de	"Point(10.16017 53.70428)"
<http://www.wikidata.org/entity/Q60666121>	"Wohldorfer Wald"@de	"Point(10.147171 53.70441)"
<http://www.wikidata.org/entity/Q66438340>	"Wohnanlage Turmweg"@de	"Point(9.99053 53.57159)"
<http://www.wikidata.org/entity/Q110424403>	"Wohnheim Bornstraße"@de	"Point(9.98082 53.56974)"
<http://www.wikidata.org/entity/Q28738599>	"Wolfgang-Schweitzer-Bibliothek, Homöopathische Bibliothek Hamburg"@de	"Point(9.98523 53.5646)"
<http://www.wikidata.org/entity/Q100783329>	"Wrietreyegraben"@de	"Point(9.992015 53.64917)"
<http://www.wikidata.org/entity/Q30503826>	"Wulmsberg"@de	"Point(9.883333333 53.466666666)"
<http://www.wikidata.org/entity/Q24287607>	"Wälderhaus"@de	"Point(10.003101 53.496124)"
<http://www.wikidata.org/entity/Q317179>	"ZBW - Leibniz-Informationszentrum Wirtschaft"@de	"Point(10.156111 54.338333)"
<http://www.wikidata.org/entity/Q74031201>	"ZBW - Leibniz-Informationszentrum Wirtschaft, Standort Hamburg"@de	"Point(9.992608888 53.557171944)"
<http://www.wikidata.org/entity/Q8063038>	"ZEUS"@de	"Point(9.89555 53.5746)"
<http://www.wikidata.org/entity/Q34379197>	"Zeise Kinos"@de	"Point(9.92741 53.55403)"
<http://www.wikidata.org/entity/Q15855624>	"Zeisehallen"@de	"Point(9.927 53.554)"
<http://www.wikidata.org/entity/Q22674739>	"Zentrale Ambulanz für Betrunkene"@de	"Point(9.97116667 53.55158333)"
<http://www.wikidata.org/entity/Q28733626>	"Zentrale Bibliothek Behörden Hamburger Straße"@de	"Point(10.03076 53.57312)"
<http://www.wikidata.org/entity/Q190383>	"Zentraler Omnibusbahnhof Hamburg"@de	"Point(10.01147222 53.55194444)"
<http://www.wikidata.org/entity/Q110556904>	"Zentrum für Marine und Atmosphärische Wissenschaften"@de	"Point(9.97524 53.56768)"
<http://www.wikidata.org/entity/Q19902058>	"Zentrum für Molekulare Neurobiologie Hamburg"@de	"Point(9.97107983 53.58667148)"
<http://www.wikidata.org/entity/Q106871411>	"Zentrum für Schulbiologie und Umwelterziehung"@de	"Point(9.85635 53.56455)"
<http://www.wikidata.org/entity/Q97623075>	"Ziegelteich"@de	"Point(9.934833 53.574139)"
<http://www.wikidata.org/entity/Q76307965>	"Zierbrunnen im Garten 1"@de	"Point(10.0273617 53.595193)"
<http://www.wikidata.org/entity/Q76307979>	"Zierbrunnen im Garten 2"@de	"Point(10.0263889 53.5954375)"
<http://www.wikidata.org/entity/Q76307516>	"Zierbrunnen im Garten 3"@de	"Point(10.0266201 53.5957674)"
<http://www.wikidata.org/entity/Q76307501>	"Zierbrunnen im Garten 4"@de	"Point(10.0275797 53.5955234)"
<http://www.wikidata.org/entity/Q76306851>	"Zierbrunnen im Jürgen-W.-Scheutzow-Park"@de	"Point(10.0209298 53.5517602)"
<http://www.wikidata.org/entity/Q25392126>	"Zinnschmelze"@de	"Point(10.044888888 53.585805555)"
<http://www.wikidata.org/entity/Q205483>	"Zippelhaus"@de	"Point(9.996116 53.546265)"
<http://www.wikidata.org/entity/Q67086172>	"Zirkusreiterin"@de	"Point(10.023354 53.667453)"
<http://www.wikidata.org/entity/Q218603>	"Zollenspieker"@de	"Point(10.1969 53.4019)"
<http://www.wikidata.org/entity/Q112660722>	"Zollenspieker"@de	"Point(10.1838084 53.3996711)"
<http://www.wikidata.org/entity/Q218604>	"Zollenspieker Fähre"@de	"Point(10.1784 53.3961)"
<http://www.wikidata.org/entity/Q60666118>	"Zollenspieker/Kiebitzbrack"@de	"Point(10.215965 53.403318)"
<http://www.wikidata.org/entity/Q220254>	"Zoologischer Garten Hamburg"@de	"Point(9.982088 53.563241)"
<http://www.wikidata.org/entity/Q220267>	"Zoologisches Museum Hamburg"@de	"Point(9.978976 53.567886)"
<http://www.wikidata.org/entity/Q58443136>	"Zum Goldenen Handschuh"@de	"Point(9.961129 53.550014)"
<http://www.wikidata.org/entity/Q2604966>	"Zum Silbersack"@de	"Point(9.95996475 53.5488627)"
<http://www.wikidata.org/entity/Q14531344>	"Zur Ritze"@de	"Point(9.959369 53.550081)"
<http://www.wikidata.org/entity/Q69564350>	"Zweite Hammerbrookbrücke"@de	"Point(10.02335 53.54728)"
<http://www.wikidata.org/entity/Q98215475>	"Zylinderviertel"@de	"Point(9.963006 53.595786)"
<http://www.wikidata.org/entity/Q19312165>	"Zürichhaus"@de	"Point(9.9950256 53.5479702)"
<http://www.wikidata.org/entity/Q111111664>	"a&o Hamburg Hammer Kirche"@de	"Point(10.0585276 53.5546158)"
<http://www.wikidata.org/entity/Q320307>	"abgeordnetenwatch.de"@de	"Point(9.99467 53.56581)"
<http://www.wikidata.org/entity/Q28739818>	"freshpages MHMK Bibliothek Hamburg"@de	"Point(10.0002 53.55276)"
<http://www.wikidata.org/entity/Q28733711>	"hamburger frauenbibliothek"@de	"Point(9.98069 53.56595)"
<http://www.wikidata.org/entity/Q50035274>	"ifi–Institut für interdisziplinäre Medizin"@de	"Point(10.01869 53.558529)"
<http://www.wikidata.org/entity/Q56641015>	"museum in Hamburg"@de	"Point(9.977276 53.551476)"
<http://www.wikidata.org/entity/Q1692374>	"q.beyond Arena"@de	"Point(9.898815 53.590619)"
<http://www.wikidata.org/entity/Q107390833>	"steeedt"@de	"Point(9.90323 53.60738)"
<http://www.wikidata.org/entity/Q14552136>	"südliche Kattwykbrücke"@de	"Point(9.951768 53.494301)"
<http://www.wikidata.org/entity/Q23441223>	"Ärztliche Zentralbibliothek"@de	"Point(9.97254 53.59194)"
<http://www.wikidata.org/entity/Q1450671>	"École Française de Hambourg Antoine-de-Saint-Exupéry"@de	"Point(9.9577 53.6043)"
<http://www.wikidata.org/entity/Q1450671>	"École Française de Hambourg Antoine-de-Saint-Exupéry"@de	"Point(9.957962 53.60455)"
<http://www.wikidata.org/entity/Q61858616>	"Öjendorf-Billstedter Geest"@de	"Point(10.134972222 53.557619444)"
<http://www.wikidata.org/entity/Q248992>	"Öjendorfer See"@de	"Point(10.138888888 53.558333333)"
<http://www.wikidata.org/entity/Q18005265>	"Östliche Georgswerder Wettern"@de	"Point(10.0184 53.5148)"
<http://www.wikidata.org/entity/Q18005267>	"Östlicher Bahnhofskanal"@de	"Point(9.98929 53.46413)"
<http://www.wikidata.org/entity/Q307515>	"Övelgönne"@de	"Point(9.902608 53.544247)"
<http://www.wikidata.org/entity/Q333435>	"Übersee-Club"@de	"Point(9.99213889 53.55652778)"
<http://www.wikidata.org/entity/Q333492>	"Überseebrücke"@de	"Point(9.977504 53.542447)"
<http://www.wikidata.org/entity/Q333545>	"Überseequartier"@de	"Point(9.9986 53.5418)"
<http://www.wikidata.org/entity/Q54918912>	"Überseering 35"@de	"Point(10.018333333 53.604722222)"
<http://www.wikidata.org/entity/Q110551568>	"Überseering 45"@de	"Point(10.01821 53.60127)"
<http://www.wikidata.org/entity/Q30254831>	"Aldebaran Marine Research and Broadcast"@en	"Point(9.993263 53.546496)"
<http://www.wikidata.org/entity/Q55351259>	"Alice Neel. Painter of Modern Life"@en	"Point(10.006389 53.546389)"
<http://www.wikidata.org/entity/Q11906952>	"Aßmannkanal"@en	"Point(9.996453 53.506215)"
<http://www.wikidata.org/entity/Q11906952>	"Aßmannkanal"@en	"Point(9.997855 53.515902)"
<http://www.wikidata.org/entity/Q11909383>	"Billekanal"@en	"Point(10.169306 53.471803)"
<http://www.wikidata.org/entity/Q11909383>	"Billekanal"@en	"Point(10.180592 53.485797)"
<http://www.wikidata.org/entity/Q30263719>	"Center for Free-Electron Laser Science"@en	"Point(9.88484 53.578965)"
<http://www.wikidata.org/entity/Q109329438>	"Danske Hus"@en	"Point(10.00011 53.54794)"
<http://www.wikidata.org/entity/Q108073349>	"Eidelstedt Center"@en	"Point(9.90509748 53.607184)"
<http://www.wikidata.org/entity/Q30261259>	"Endokrinologikum"@en	"Point(9.942835 53.55212)"
<http://www.wikidata.org/entity/Q30271329>	"Erich Und Gertrud Roggenbuck Stiftung"@en	"Point(9.977235 53.579449)"
<http://www.wikidata.org/entity/Q110915803>	"Fuhlsbüttel Prison"@en	"Point(10.019070872 53.622709682)"
<http://www.wikidata.org/entity/Q30264787>	"Fördergemeinschaft Kinderkrebs-Zentrum Hamburg"@en	"Point(10.036473 53.550012)"
<http://www.wikidata.org/entity/Q30272125>	"Homann-Stiftung"@en	"Point(9.997669 53.548521)"
